session_id,event_id,event_sequence,timestamp_utc,event_type,payment_method,currency,country,processor,status,decline_code,device_type,browser,amount,duration_ms
ses_0030,evt_000181,3,2026-09-02T23:09:10Z,details_entered,bank_transfer_local,PHP,Philippines,bank_rail,success,,desktop,Chrome,123.10,219
ses_0030,evt_000182,4,2026-09-02T23:09:17Z,authorization_requested,bank_transfer_local,PHP,Philippines,bank_rail,submitted,,desktop,Chrome,123.10,888
ses_0030,evt_000183,5,2026-09-02T23:09:27Z,authorization_response,bank_transfer_local,PHP,Philippines,bank_rail,pending,,desktop,Chrome,123.10,1249
ses_0031,evt_000184,1,2026-09-13T03:15:44Z,checkout_initiated,card_mastercard,USD,Cross-border,gateway_alpha,started,,mobile,Chrome,186.53,395
ses_0031,evt_000185,2,2026-09-13T03:15:50Z,method_selected,card_mastercard,USD,Cross-border,gateway_alpha,success,,mobile,Chrome,186.53,359
ses_0031,evt_000186,3,2026-09-13T03:15:54Z,details_entered,card_mastercard,USD,Cross-border,gateway_alpha,success,,mobile,Chrome,186.53,840
ses_0031,evt_000187,4,2026-09-13T03:15:59Z,authorization_requested,card_mastercard,USD,Cross-border,gateway_alpha,submitted,,mobile,Chrome,186.53,584
ses_0031,evt_000188,5,2026-09-13T03:16:06Z,3ds_redirect,card_mastercard,USD,Cross-border,gateway_alpha,redirected,,mobile,Chrome,186.53,3768
ses_0031,evt_000189,6,2026-09-13T03:16:13Z,3ds_completed,card_mastercard,USD,Cross-border,gateway_alpha,success,,mobile,Chrome,186.53,4915
ses_0031,evt_000190,7,2026-09-13T03:16:20Z,authorization_response,card_mastercard,USD,Cross-border,gateway_alpha,success,,mobile,Chrome,186.53,1577
ses_0031,evt_000191,8,2026-09-13T03:16:28Z,payment_completed,card_mastercard,USD,Cross-border,gateway_alpha,success,,mobile,Chrome,186.53,422
ses_0032,evt_000192,1,2026-09-04T12:37:00Z,checkout_initiated,mpesa,USD,Cross-border,wallet_hub,started,,desktop,Safari,52.60,579
ses_0032,evt_000193,2,2026-09-04T12:37:04Z,method_selected,mpesa,USD,Cross-border,wallet_hub,success,,desktop,Safari,52.60,328
ses_0032,evt_000194,3,2026-09-04T12:37:12Z,details_entered,mpesa,USD,Cross-border,wallet_hub,success,,desktop,Safari,52.60,806
ses_0032,evt_000195,4,2026-09-04T12:37:20Z,authorization_requested,mpesa,USD,Cross-border,wallet_hub,submitted,,desktop,Safari,52.60,1145
ses_0032,evt_000196,5,2026-09-04T12:37:28Z,authorization_response,mpesa,USD,Cross-border,wallet_hub,success,,desktop,Safari,52.60,285
ses_0032,evt_000197,6,2026-09-04T12:37:31Z,payment_completed,mpesa,USD,Cross-border,wallet_hub,success,,desktop,Safari,52.60,242
ses_0033,evt_000198,1,2026-09-08T07:23:03Z,checkout_initiated,card_visa,PHP,Philippines,gateway_alpha,started,,mobile,Safari,405.27,1461
ses_0033,evt_000199,2,2026-09-08T07:23:08Z,method_selected,card_visa,PHP,Philippines,gateway_alpha,success,,mobile,Safari,405.27,465
ses_0033,evt_000200,3,2026-09-08T07:23:18Z,details_entered,card_visa,PHP,Philippines,gateway_alpha,abandoned,,mobile,Safari,405.27,1607
ses_0034,evt_000201,1,2026-09-04T00:45:33Z,checkout_initiated,card_mastercard,USD,Cross-border,gateway_alpha,started,,mobile,Chrome,392.33,1603
ses_0034,evt_000202,2,2026-09-04T00:45:44Z,method_selected,card_mastercard,USD,Cross-border,gateway_alpha,success,,mobile,Chrome,392.33,1092
ses_0034,evt_000203,3,2026-09-04T00:45:47Z,details_entered,card_mastercard,USD,Cross-border,gateway_alpha,success,,mobile,Chrome,392.33,692
ses_0034,evt_000204,4,2026-09-04T00:45:58Z,authorization_requested,card_mastercard,USD,Cross-border,gateway_alpha,submitted,,mobile,Chrome,392.33,762
ses_0034,evt_000205,5,2026-09-04T00:46:06Z,3ds_redirect,card_mastercard,USD,Cross-border,gateway_alpha,redirected,,mobile,Chrome,392.33,2331
ses_0034,evt_000206,6,2026-09-04T00:46:14Z,3ds_completed,card_mastercard,USD,Cross-border,gateway_alpha,success,,mobile,Chrome,392.33,2956
ses_0034,evt_000207,7,2026-09-04T00:46:21Z,authorization_response,card_mastercard,USD,Cross-border,gateway_alpha,success,,mobile,Chrome,392.33,1062
ses_0034,evt_000208,8,2026-09-04T00:46:26Z,payment_completed,card_mastercard,USD,Cross-border,gateway_alpha,success,,mobile,Chrome,392.33,1605
ses_0035,evt_000209,1,2026-09-02T01:02:08Z,checkout_initiated,mpesa,KES,Kenya,wallet_hub,started,,mobile,Safari,380.85,740
ses_0035,evt_000210,2,2026-09-02T01:02:17Z,method_selected,mpesa,KES,Kenya,wallet_hub,success,,mobile,Safari,380.85,942
ses_0035,evt_000211,3,2026-09-02T01:02:24Z,details_entered,mpesa,KES,Kenya,wallet_hub,abandoned,,mobile,Safari,380.85,1032
ses_0036,evt_000212,1,2026-09-11T16:11:17Z,checkout_initiated,card_visa,KES,Kenya,gateway_alpha,started,,mobile,Chrome,328.73,894
ses_0036,evt_000213,2,2026-09-11T16:11:24Z,method_selected,card_visa,KES,Kenya,gateway_alpha,success,,mobile,Chrome,328.73,1079
ses_0036,evt_000214,3,2026-09-11T16:11:33Z,details_entered,card_visa,KES,Kenya,gateway_alpha,success,,mobile,Chrome,328.73,903
ses_0036,evt_000215,4,2026-09-11T16:11:42Z,authorization_requested,card_visa,KES,Kenya,gateway_alpha,submitted,,mobile,Chrome,328.73,944
ses_0036,evt_000216,5,2026-09-11T16:11:57Z,3ds_redirect,card_visa,KES,Kenya,gateway_alpha,redirected,,mobile,Chrome,328.73,8511
ses_0036,evt_000217,6,2026-09-11T16:12:15Z,3ds_completed,card_visa,KES,Kenya,gateway_alpha,abandoned,3ds_abandoned,mobile,Chrome,328.73,12352
ses_0037,evt_000218,1,2026-09-03T17:50:17Z,checkout_initiated,mpesa,KES,Kenya,wallet_hub,started,,desktop,Chrome,17.33,209
ses_0037,evt_000219,2,2026-09-03T17:50:26Z,method_selected,mpesa,KES,Kenya,wallet_hub,success,,desktop,Chrome,17.33,628
ses_0037,evt_000220,3,2026-09-03T17:50:33Z,details_entered,mpesa,KES,Kenya,wallet_hub,success,,desktop,Chrome,17.33,352
ses_0037,evt_000221,4,2026-09-03T17:50:44Z,authorization_requested,mpesa,KES,Kenya,wallet_hub,submitted,,desktop,Chrome,17.33,1377
ses_0037,evt_000222,5,2026-09-03T17:50:55Z,authorization_response,mpesa,KES,Kenya,wallet_hub,failed,fraud_suspected,desktop,Chrome,17.33,1423
ses_0038,evt_000223,1,2026-09-05T14:49:05Z,checkout_initiated,bnpl_atome,SGD,Singapore,bnpl_connect,started,,mobile,Chrome,236.66,1767
ses_0038,evt_000224,2,2026-09-05T14:49:09Z,method_selected,bnpl_atome,SGD,Singapore,bnpl_connect,success,,mobile,Chrome,236.66,482
ses_0038,evt_000225,3,2026-09-05T14:49:19Z,details_entered,bnpl_atome,SGD,Singapore,bnpl_connect,success,,mobile,Chrome,236.66,1141
ses_0038,evt_000226,4,2026-09-05T14:49:25Z,authorization_requested,bnpl_atome,SGD,Singapore,bnpl_connect,submitted,,mobile,Chrome,236.66,585
ses_0038,evt_000227,5,2026-09-05T14:49:34Z,authorization_response,bnpl_atome,SGD,Singapore,bnpl_connect,success,,mobile,Chrome,236.66,297
ses_0038,evt_000228,6,2026-09-05T14:49:42Z,payment_completed,bnpl_atome,SGD,Singapore,bnpl_connect,success,,mobile,Chrome,236.66,530
ses_0039,evt_000229,1,2026-09-07T18:41:42Z,checkout_initiated,bank_transfer_local,PHP,Philippines,bank_rail,started,,desktop,Edge,101.95,452
ses_0039,evt_000230,2,2026-09-07T18:41:53Z,method_selected,bank_transfer_local,PHP,Philippines,bank_rail,success,,desktop,Edge,101.95,1702
ses_0039,evt_000231,3,2026-09-07T18:41:57Z,details_entered,bank_transfer_local,PHP,Philippines,bank_rail,success,,desktop,Edge,101.95,1611
ses_0039,evt_000232,4,2026-09-07T18:42:05Z,authorization_requested,bank_transfer_local,PHP,Philippines,bank_rail,submitted,,desktop,Edge,101.95,844
ses_0039,evt_000233,5,2026-09-07T18:42:07Z,authorization_response,bank_transfer_local,PHP,Philippines,bank_rail,pending,,desktop,Edge,101.95,366
ses_0040,evt_000234,1,2026-09-11T21:49:26Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,desktop,Chrome,197.11,1445
ses_0040,evt_000235,2,2026-09-11T21:49:36Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,197.11,677
ses_0040,evt_000236,3,2026-09-11T22:21:47Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,197.11,1059
ses_0040,evt_000237,4,2026-09-11T22:21:49Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,submitted,,desktop,Chrome,197.11,446
ses_0040,evt_000238,5,2026-09-11T22:21:51Z,authorization_response,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,197.11,1046
ses_0040,evt_000239,6,2026-09-11T22:21:57Z,payment_completed,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,197.11,422
ses_0041,evt_000240,1,2026-09-08T02:11:49Z,checkout_initiated,card_mastercard,PHP,Philippines,gateway_beta,started,,desktop,Safari,217.20,477
ses_0041,evt_000241,2,2026-09-08T02:11:52Z,method_selected,card_mastercard,PHP,Philippines,gateway_beta,success,,desktop,Safari,217.20,1714
ses_0041,evt_000242,3,2026-09-08T02:11:54Z,details_entered,card_mastercard,PHP,Philippines,gateway_beta,success,,desktop,Safari,217.20,703
ses_0041,evt_000243,4,2026-09-08T02:12:00Z,authorization_requested,card_mastercard,PHP,Philippines,gateway_beta,submitted,,desktop,Safari,217.20,845
ses_0041,evt_000244,5,2026-09-08T02:12:09Z,3ds_redirect,card_mastercard,PHP,Philippines,gateway_beta,redirected,,desktop,Safari,217.20,1419
ses_0041,evt_000245,6,2026-09-08T02:12:18Z,3ds_completed,card_mastercard,PHP,Philippines,gateway_beta,success,,desktop,Safari,217.20,2771
ses_0041,evt_000246,7,2026-09-08T02:12:28Z,authorization_response,card_mastercard,PHP,Philippines,gateway_beta,success,,desktop,Safari,217.20,1551
ses_0041,evt_000247,8,2026-09-08T02:12:31Z,payment_completed,card_mastercard,PHP,Philippines,gateway_beta,success,,desktop,Safari,217.20,293
ses_0042,evt_000248,1,2026-09-10T14:59:12Z,checkout_initiated,card_mastercard,SGD,Singapore,gateway_beta,started,,mobile,Firefox,128.90,570
ses_0042,evt_000249,2,2026-09-10T14:59:21Z,method_selected,card_mastercard,SGD,Singapore,gateway_beta,success,,mobile,Firefox,128.90,899
ses_0042,evt_000250,3,2026-09-10T14:59:31Z,details_entered,card_mastercard,SGD,Singapore,gateway_beta,success,,mobile,Firefox,128.90,970
ses_0042,evt_000251,4,2026-09-10T14:59:39Z,authorization_requested,card_mastercard,SGD,Singapore,gateway_beta,submitted,,mobile,Firefox,128.90,1009
ses_0042,evt_000252,5,2026-09-10T14:59:56Z,3ds_redirect,card_mastercard,SGD,Singapore,gateway_beta,redirected,,mobile,Firefox,128.90,12864
ses_0042,evt_000253,6,2026-09-10T15:00:08Z,3ds_completed,card_mastercard,SGD,Singapore,gateway_beta,abandoned,3ds_abandoned,mobile,Firefox,128.90,7692
ses_0043,evt_000254,1,2026-09-04T16:07:33Z,checkout_initiated,mpesa,KES,Kenya,wallet_hub,started,,mobile,Chrome,265.12,226
ses_0043,evt_000255,2,2026-09-04T16:07:44Z,method_selected,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,265.12,766
ses_0043,evt_000256,3,2026-09-04T16:07:55Z,details_entered,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,265.12,730
ses_0043,evt_000257,4,2026-09-04T16:08:00Z,authorization_requested,mpesa,KES,Kenya,wallet_hub,submitted,,mobile,Chrome,265.12,1390
ses_0043,evt_000258,5,2026-09-04T16:08:03Z,authorization_response,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,265.12,912
ses_0043,evt_000259,6,2026-09-04T16:08:14Z,payment_completed,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,265.12,619
ses_0044,evt_000260,1,2026-09-04T17:19:08Z,checkout_initiated,card_visa,SGD,Singapore,gateway_beta,started,,mobile,Chrome,402.24,1403
ses_0044,evt_000261,2,2026-09-04T17:19:13Z,method_selected,card_visa,SGD,Singapore,gateway_beta,success,,mobile,Chrome,402.24,1379
ses_0044,evt_000262,3,2026-09-04T17:19:16Z,details_entered,card_visa,SGD,Singapore,gateway_beta,success,,mobile,Chrome,402.24,1145
ses_0044,evt_000263,4,2026-09-04T17:19:20Z,authorization_requested,card_visa,SGD,Singapore,gateway_beta,submitted,,mobile,Chrome,402.24,839
ses_0044,evt_000264,5,2026-09-04T17:19:34Z,3ds_redirect,card_visa,SGD,Singapore,gateway_beta,redirected,,mobile,Chrome,402.24,7693
ses_0044,evt_000265,6,2026-09-04T17:19:52Z,3ds_completed,card_visa,SGD,Singapore,gateway_beta,abandoned,3ds_abandoned,mobile,Chrome,402.24,12463
ses_0045,evt_000266,1,2026-09-05T20:07:41Z,checkout_initiated,card_visa,KES,Kenya,gateway_beta,started,,mobile,Safari,371.06,423
ses_0045,evt_000267,2,2026-09-05T20:07:44Z,method_selected,card_visa,KES,Kenya,gateway_beta,success,,mobile,Safari,371.06,708
ses_0045,evt_000268,3,2026-09-05T20:07:52Z,details_entered,card_visa,KES,Kenya,gateway_beta,success,,mobile,Safari,371.06,1490
ses_0045,evt_000269,4,2026-09-05T20:08:01Z,authorization_requested,card_visa,KES,Kenya,gateway_beta,submitted,,mobile,Safari,371.06,681
ses_0045,evt_000270,5,2026-09-05T20:08:16Z,3ds_redirect,card_visa,KES,Kenya,gateway_beta,redirected,,mobile,Safari,371.06,10348
ses_0045,evt_000271,6,2026-09-05T20:08:35Z,3ds_completed,card_visa,KES,Kenya,gateway_beta,abandoned,3ds_abandoned,mobile,Safari,371.06,12086
ses_0046,evt_000272,1,2026-09-02T16:44:11Z,checkout_initiated,card_visa,SGD,Singapore,gateway_alpha,started,,mobile,Chrome,200.13,1715
ses_0046,evt_000273,2,2026-09-02T16:44:16Z,method_selected,card_visa,SGD,Singapore,gateway_alpha,success,,mobile,Chrome,200.13,802
ses_0046,evt_000274,3,2026-09-02T16:44:22Z,details_entered,card_visa,SGD,Singapore,gateway_alpha,success,,mobile,Chrome,200.13,1397
ses_0046,evt_000275,4,2026-09-02T16:44:30Z,authorization_requested,card_visa,SGD,Singapore,gateway_alpha,submitted,,mobile,Chrome,200.13,862
ses_0046,evt_000276,5,2026-09-02T16:44:32Z,authorization_response,card_visa,SGD,Singapore,gateway_alpha,success,,mobile,Chrome,200.13,684
ses_0046,evt_000277,6,2026-09-02T16:44:37Z,payment_completed,card_visa,SGD,Singapore,gateway_alpha,success,,mobile,Chrome,200.13,1412
ses_0047,evt_000278,1,2026-09-04T00:39:00Z,checkout_initiated,card_mastercard,USD,Cross-border,gateway_alpha,started,,desktop,Chrome,398.28,1796
ses_0047,evt_000279,2,2026-09-04T00:39:06Z,method_selected,card_mastercard,USD,Cross-border,gateway_alpha,success,,desktop,Chrome,398.28,1523
ses_0047,evt_000280,3,2026-09-04T00:39:13Z,details_entered,card_mastercard,USD,Cross-border,gateway_alpha,success,,desktop,Chrome,398.28,841
ses_0047,evt_000281,4,2026-09-04T00:39:20Z,authorization_requested,card_mastercard,USD,Cross-border,gateway_alpha,submitted,,desktop,Chrome,398.28,1485
ses_0047,evt_000282,5,2026-09-04T00:39:33Z,3ds_redirect,card_mastercard,USD,Cross-border,gateway_alpha,redirected,,desktop,Chrome,398.28,4066
ses_0047,evt_000283,6,2026-09-04T00:39:48Z,3ds_completed,card_mastercard,USD,Cross-border,gateway_alpha,success,,desktop,Chrome,398.28,4502
ses_0047,evt_000284,7,2026-09-04T00:39:50Z,authorization_response,card_mastercard,USD,Cross-border,gateway_alpha,success,,desktop,Chrome,398.28,504
ses_0047,evt_000285,8,2026-09-04T00:39:53Z,payment_completed,card_mastercard,USD,Cross-border,gateway_alpha,success,,desktop,Chrome,398.28,916
ses_0048,evt_000286,1,2026-09-06T20:55:02Z,checkout_initiated,mpesa,KES,Kenya,wallet_hub,started,,mobile,Chrome,182.26,939
ses_0048,evt_000287,2,2026-09-06T20:55:10Z,method_selected,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,182.26,614
ses_0048,evt_000288,3,2026-09-06T20:55:18Z,details_entered,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,182.26,1510
ses_0048,evt_000289,4,2026-09-06T20:55:29Z,authorization_requested,mpesa,KES,Kenya,wallet_hub,submitted,,mobile,Chrome,182.26,1177
ses_0048,evt_000290,5,2026-09-06T20:55:38Z,authorization_response,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,182.26,1225
ses_0048,evt_000291,6,2026-09-06T20:55:49Z,payment_completed,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,182.26,413
ses_0049,evt_000292,1,2026-09-14T19:48:25Z,checkout_initiated,card_visa,SGD,Singapore,gateway_beta,started,,mobile,Chrome,414.88,1479
ses_0049,evt_000293,2,2026-09-14T19:48:35Z,method_selected,card_visa,SGD,Singapore,gateway_beta,success,,mobile,Chrome,414.88,758
ses_0049,evt_000294,3,2026-09-14T19:48:45Z,details_entered,card_visa,SGD,Singapore,gateway_beta,success,,mobile,Chrome,414.88,989
ses_0049,evt_000295,4,2026-09-14T19:48:54Z,authorization_requested,card_visa,SGD,Singapore,gateway_beta,submitted,,mobile,Chrome,414.88,715
ses_0049,evt_000296,5,2026-09-14T19:48:56Z,authorization_response,card_visa,SGD,Singapore,gateway_beta,success,,mobile,Chrome,414.88,851
ses_0049,evt_000297,6,2026-09-14T19:49:07Z,payment_completed,card_visa,SGD,Singapore,gateway_beta,success,,mobile,Chrome,414.88,693
ses_0050,evt_000298,1,2026-09-09T02:07:46Z,checkout_initiated,bank_transfer_local,SGD,Singapore,bank_rail,started,,mobile,Safari,438.24,1120
ses_0050,evt_000299,2,2026-09-09T02:07:57Z,method_selected,bank_transfer_local,SGD,Singapore,bank_rail,success,,mobile,Safari,438.24,213
ses_0050,evt_000300,3,2026-09-09T02:08:05Z,details_entered,bank_transfer_local,SGD,Singapore,bank_rail,success,,mobile,Safari,438.24,1057
ses_0050,evt_000301,4,2026-09-09T02:08:11Z,authorization_requested,bank_transfer_local,SGD,Singapore,bank_rail,submitted,,mobile,Safari,438.24,374
ses_0050,evt_000302,5,2026-09-09T02:08:21Z,authorization_response,bank_transfer_local,SGD,Singapore,bank_rail,success,,mobile,Safari,438.24,501
ses_0050,evt_000303,6,2026-09-09T02:08:28Z,payment_completed,bank_transfer_local,SGD,Singapore,bank_rail,success,,mobile,Safari,438.24,335
ses_0051,evt_000304,1,2026-09-01T09:21:55Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,desktop,Chrome,201.20,640
ses_0051,evt_000305,2,2026-09-01T09:21:57Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,201.20,198
ses_0051,evt_000306,3,2026-09-01T09:22:08Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,201.20,495
ses_0051,evt_000307,4,2026-09-01T09:22:13Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,submitted,,desktop,Chrome,201.20,968
ses_0051,evt_000308,5,2026-09-01T09:22:18Z,authorization_response,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,201.20,1587
ses_0051,evt_000309,6,2026-09-01T09:22:29Z,payment_completed,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,201.20,1557
ses_0052,evt_000310,1,2026-09-08T12:57:41Z,checkout_initiated,card_mastercard,KES,Kenya,gateway_alpha,started,,mobile,Safari,439.95,1789
ses_0052,evt_000311,2,2026-09-08T12:57:45Z,method_selected,card_mastercard,KES,Kenya,gateway_alpha,success,,mobile,Safari,439.95,1733
ses_0052,evt_000312,3,2026-09-08T12:57:54Z,details_entered,card_mastercard,KES,Kenya,gateway_alpha,abandoned,,mobile,Safari,439.95,938
ses_0053,evt_000313,1,2026-09-01T08:28:55Z,checkout_initiated,card_visa,PHP,Philippines,gateway_beta,started,,mobile,Chrome,131.84,410
ses_0053,evt_000314,2,2026-09-01T08:28:58Z,method_selected,card_visa,PHP,Philippines,gateway_beta,success,,mobile,Chrome,131.84,824
ses_0053,evt_000315,3,2026-09-01T08:29:05Z,details_entered,card_visa,PHP,Philippines,gateway_beta,success,,mobile,Chrome,131.84,1383
ses_0053,evt_000316,4,2026-09-01T08:29:10Z,authorization_requested,card_visa,PHP,Philippines,gateway_beta,submitted,,mobile,Chrome,131.84,294
ses_0053,evt_000317,5,2026-09-01T08:29:20Z,3ds_redirect,card_visa,PHP,Philippines,gateway_beta,redirected,,mobile,Chrome,131.84,1653
ses_0053,evt_000318,6,2026-09-01T08:29:33Z,3ds_completed,card_visa,PHP,Philippines,gateway_beta,success,,mobile,Chrome,131.84,4544
ses_0053,evt_000319,7,2026-09-01T08:29:41Z,authorization_response,card_visa,PHP,Philippines,gateway_beta,success,,mobile,Chrome,131.84,1696
ses_0053,evt_000320,8,2026-09-01T08:29:45Z,payment_completed,card_visa,PHP,Philippines,gateway_beta,success,,mobile,Chrome,131.84,992
ses_0054,evt_000321,1,2026-09-06T09:17:49Z,checkout_initiated,mpesa,KES,Kenya,wallet_hub,started,,mobile,Chrome,406.50,1758
ses_0054,evt_000322,2,2026-09-06T09:17:51Z,method_selected,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,406.50,1031
ses_0054,evt_000323,3,2026-09-06T09:17:54Z,details_entered,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,406.50,1158
ses_0054,evt_000324,4,2026-09-06T09:18:01Z,authorization_requested,mpesa,KES,Kenya,wallet_hub,submitted,,mobile,Chrome,406.50,938
ses_0054,evt_000325,5,2026-09-06T09:18:12Z,authorization_response,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,406.50,1409
ses_0054,evt_000326,6,2026-09-06T09:18:19Z,payment_completed,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,406.50,1679
